temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
29.66366958618164,33.996070861816406,896.241455078125,359.7797421273785,1.8622448873450412,139.93869156440545,-21.147350311279297,-16.33515739440918,20.620695114135742,0.0046064723283052444,0.03204862028360367,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:17.801455
29.75899314880371,32.801334381103516,896.24462890625,359.77600125144636,1.8676317721660656,140.0689432718776,-21.217395782470703,-16.175003051757812,21.21887969970703,0.0033942428417503834,0.03277700021862984,0.9879470467567444,['x'],['y'],['z'],2020-03-25 18:39:17.879755
29.778057098388672,32.84471893310547,896.24169921875,359.7803562174138,1.8684362403842463,140.17695588341218,-21.03292465209961,-16.199310302734375,20.893178939819336,0.003636688692495227,0.032291412353515625,0.9881907105445862,['x'],['y'],['z'],2020-03-25 18:39:17.954230
29.73992919921875,34.33313751220703,896.246826171875,359.780788493683,1.8666174890743188,140.2843401175431,-21.01763343811035,-16.200725555419922,20.557296752929688,0.0041215806268155575,0.03253420814871788,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:18.028586
29.66366958618164,32.28739547729492,896.248046875,359.7758252139927,1.8624346385379207,140.36182178348773,-21.090608596801758,-16.3705997467041,20.356843948364258,0.0029093509074300528,0.031563032418489456,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:18.106954
29.625539779663086,33.004905700683594,896.252197265625,359.77820505467076,1.8631876668939145,140.38837755898075,-20.674543380737305,-16.597251892089844,20.10580062866211,0.00315179699100554,0.031563032418489456,0.9891654849052429,['x'],['y'],['z'],2020-03-25 18:39:18.181728
29.73992919921875,31.393009185791016,896.26416015625,359.7786092231108,1.8682778653728664,140.35622102836834,-20.510801315307617,-16.814220428466797,19.923450469970703,0.0033942428417503834,0.03059186413884163,0.9918461441993713,['x'],['y'],['z'],2020-03-25 18:39:18.260035
29.778057098388672,33.91263961791992,896.26904296875,359.77738655254825,1.8644230773600405,140.32115483716947,-20.611528396606445,-16.716293334960938,19.902650833129883,0.0041215806268155575,0.03204862028360367,0.9916024804115295,['x'],['y'],['z'],2020-03-25 18:39:18.334493
29.778057098388672,33.91263961791992,896.27490234375,359.7760887632451,1.8641101693186894,140.31814955393466,-20.804384231567383,-16.71849822998047,19.914737701416016,0.001939567388035357,0.031563032418489456,0.9908714294433594,['x'],['y'],['z'],2020-03-25 18:39:18.411017
29.720863342285156,33.53219223022461,896.279052734375,359.7787862210598,1.8601253942682217,140.28746834418297,-20.831192016601562,-16.888851165771484,19.959932327270508,0.0033942428417503834,0.0313202403485775,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:18.489242
29.6827335357666,30.812326431274414,896.276123046875,359.77529766192055,1.8571800886320653,140.2696278900709,-20.71584701538086,-16.8280086517334,19.863006591796875,0.0026669050566852093,0.032291412353515625,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:18.563684
29.720863342285156,32.00706481933594,896.279541015625,359.77798824952544,1.8573694129381215,140.269108795694,-20.992443084716797,-16.38551139831543,19.70976448059082,0.0033942428417503834,0.03180582821369171,0.991358757019043,['x'],['y'],['z'],2020-03-25 18:39:18.641925
29.73992919921875,32.13054275512695,896.280029296875,359.7815216184409,1.864130873329611,140.31478910086304,-20.959775924682617,-16.391849517822266,20.019493103027344,0.0026669050566852093,0.032291412353515625,0.9898965954780579,['x'],['y'],['z'],2020-03-25 18:39:18.716830
29.75899314880371,31.219472885131836,896.278076171875,359.78199232786443,1.8619379557192137,140.3550872169661,-20.510395050048828,-17.247909545898438,20.177141189575195,0.0046064723283052444,0.03253420814871788,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:18.791413
29.73992919921875,33.52552032470703,896.27685546875,359.7760451140674,1.8595864496540253,140.28946275942062,-20.934253692626953,-16.791330337524414,20.35652732849121,0.0053338101133704185,0.032291412353515625,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:18.869689
29.606475830078125,32.891441345214844,896.2958984375,359.7718103434212,1.8593277562392112,140.32238427122007,-20.748943328857422,-16.169668197631836,19.93218231201172,0.003879134776070714,0.03204862028360367,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:18.944189
29.701797485351562,34.10953903198242,896.306396484375,359.77254637634553,1.8558067937220695,140.37780442614556,-20.709156036376953,-16.090978622436523,19.847822189331055,0.004848918411880732,0.03350537270307541,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:19.022399
29.644603729248047,31.286216735839844,896.306884765625,359.7699700876875,1.8592912574158338,140.43363439242125,-20.403545379638672,-16.1199893951416,20.27850914001465,0.003636688692495227,0.03180582821369171,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:19.097334
29.797122955322266,33.58892822265625,896.30712890625,359.7733840350142,1.853669157955267,140.44158473261515,-20.463335037231445,-16.058712005615234,20.10552978515625,0.0033942428417503834,0.03180582821369171,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:19.183947
29.816186904907227,31.149389266967773,896.306884765625,359.7776268364688,1.8548618797390806,140.4586738659185,-20.775827407836914,-16.381881713867188,20.507366180419922,0.0033942428417503834,0.03180582821369171,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:19.259018
29.6827335357666,33.385353088378906,896.306640625,359.78180891327287,1.8536123820077914,140.47447892365793,-20.63576316833496,-17.231754302978516,20.274080276489258,0.004848918411880732,0.031077450141310692,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:19.333842
29.75899314880371,32.72124099731445,896.31005859375,359.77762758352077,1.8552832170335056,140.41422299480007,-20.90142250061035,-16.800878524780273,19.983230590820312,0.003879134776070714,0.03180582821369171,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:19.412489
29.75899314880371,31.579896926879883,896.304931640625,359.7791263431361,1.858826804552273,140.40056261646004,-20.680065155029297,-16.760234832763672,19.745155334472656,0.0021820133551955223,0.03253420814871788,0.9898965954780579,['x'],['y'],['z'],2020-03-25 18:39:19.487295
29.75899314880371,31.579896926879883,896.30859375,359.78278500333414,1.859764888346092,140.37803665257735,-20.734378814697266,-16.678226470947266,20.167675018310547,0.005091364029794931,0.031563032418489456,0.9916024804115295,['x'],['y'],['z'],2020-03-25 18:39:19.564173
29.720863342285156,30.845699310302734,896.305908203125,359.783582321198,1.8632354782181046,140.38710714379513,-20.931657791137695,-16.48445701599121,20.390907287597656,0.003879134776070714,0.0313202403485775,0.991358757019043,['x'],['y'],['z'],2020-03-25 18:39:19.638963
29.625539779663086,31.656654357910156,896.2919921875,359.783468075612,1.8562217277141477,140.4195915234877,-21.006519317626953,-16.599550247192383,20.762603759765625,0.00315179699100554,0.033019788563251495,0.9901403188705444,['x'],['y'],['z'],2020-03-25 18:39:19.718190
29.6827335357666,35.053985595703125,896.293701171875,359.78523913565965,1.8579508327912189,140.45581884684546,-21.05132484436035,-16.482261657714844,21.07868766784668,0.0033942428417503834,0.031563032418489456,0.9881907105445862,['x'],['y'],['z'],2020-03-25 18:39:19.792388
29.720863342285156,32.72791290283203,896.295166015625,359.7889634297067,1.8571038893341372,140.53459824873238,-21.083175659179688,-15.935980796813965,20.860984802246094,0.004364026710391045,0.033019788563251495,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:19.870784
29.778057098388672,33.098350524902344,896.28662109375,359.7923441865829,1.8573802985521113,140.6072031596096,-21.150428771972656,-16.510211944580078,19.969865798950195,0.004848918411880732,0.03180582821369171,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:19.945296
29.778057098388672,31.670001983642578,896.287841796875,359.79681158386734,1.8585205132566802,140.64302067161717,-21.146928787231445,-16.423370361328125,19.687118530273438,0.003879134776070714,0.03350537270307541,0.9879470467567444,['x'],['y'],['z'],2020-03-25 18:39:20.023466
29.816186904907227,32.083824157714844,896.291015625,359.78955041242875,1.8608756478598651,140.68659727852184,-20.97172737121582,-16.62352752685547,19.87026596069336,0.003636688692495227,0.03253420814871788,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:20.097912
29.720863342285156,32.567726135253906,896.288330078125,359.7856477864113,1.8582663021535089,140.67580557963322,-21.0573787689209,-16.73825454711914,19.771366119384766,0.003636688692495227,0.031563032418489456,0.988434374332428,['x'],['y'],['z'],2020-03-25 18:39:20.176368
29.778057098388672,31.50647735595703,896.284423828125,359.78320591374177,1.85696771243756,140.66489093733955,-20.998558044433594,-16.795310974121094,19.48478126525879,0.003879134776070714,0.03204862028360367,0.9872159361839294,['x'],['y'],['z'],2020-03-25 18:39:20.250632
29.6827335357666,32.891441345214844,896.285888671875,359.78555022943203,1.8548085188861898,140.63640904850058,-20.974939346313477,-16.942859649658203,19.302902221679688,0.0041215806268155575,0.03204862028360367,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:20.325068
29.720863342285156,31.4764404296875,896.283203125,359.78105033538816,1.853875344290837,140.60575515950558,-21.00872802734375,-16.856449127197266,19.90520477294922,0.0026669050566852093,0.031563032418489456,0.9891654849052429,['x'],['y'],['z'],2020-03-25 18:39:20.403192
29.797122955322266,31.089319229125977,896.284423828125,359.7786791791889,1.8566612076985558,140.58863870544553,-21.014007568359375,-16.883874893188477,19.82887077331543,0.0046064723283052444,0.03059186413884163,0.9901403188705444,['x'],['y'],['z'],2020-03-25 18:39:20.477528
29.73992919921875,31.089319229125977,896.284912109375,359.7750387017015,1.8549340236121887,140.55833998628734,-20.874370574951172,-16.955665588378906,19.819547653198242,0.0046064723283052444,0.03204862028360367,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:20.554763
29.73992919921875,30.49528694152832,896.279052734375,359.7739741526863,1.8499010279675356,140.5414694190374,-20.983150482177734,-16.640932083129883,19.832721710205078,0.002424459205940366,0.03204862028360367,0.9879470467567444,['x'],['y'],['z'],2020-03-25 18:39:20.632098
29.6827335357666,32.01040267944336,896.278564453125,359.7757998142267,1.8503981376730656,140.50311107665863,-20.81485366821289,-17.15265464782715,20.117069244384766,0.0033942428417503834,0.033019788563251495,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:20.706725
29.66366958618164,32.96152114868164,896.278564453125,359.7723576390089,1.8521338594958952,140.4312301658334,-20.542861938476562,-16.910274505615234,19.919315338134766,0.003879134776070714,0.032291412353515625,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:20.785085
29.73992919921875,32.18060302734375,896.279296875,359.7708406700024,1.852487962115678,140.37115182189396,-20.39267921447754,-16.605785369873047,19.9940185546875,0.003636688692495227,0.031563032418489456,0.9879470467567444,['x'],['y'],['z'],2020-03-25 18:39:20.859581
29.75899314880371,32.58774948120117,896.2861328125,359.76791940343054,1.8531630836264514,140.23592773670606,-20.79099464416504,-16.992921829223633,19.714048385620117,0.003636688692495227,0.031563032418489456,0.987459659576416,['x'],['y'],['z'],2020-03-25 18:39:20.937663
29.720863342285156,34.26639175415039,896.286376953125,359.7686562100872,1.8535024586508364,140.2274036606219,-21.04607582092285,-16.74839210510254,19.765369415283203,0.003879134776070714,0.0313202403485775,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:21.011991
29.66366958618164,31.0926570892334,896.28857421875,359.76985157323327,1.8547178054362756,140.237853850052,-20.93659210205078,-16.64946174621582,19.647001266479492,0.004364026710391045,0.031563032418489456,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:21.090438
29.73992919921875,32.340789794921875,896.286376953125,359.76966219556635,1.8607725546920804,140.2760755886474,-20.984594345092773,-16.590002059936523,19.46607208251953,0.003636688692495227,0.031563032418489456,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:21.165352
29.797122955322266,32.61444854736328,896.292724609375,359.7706453692809,1.8579115592034912,140.31201604406002,-20.872821807861328,-16.88446617126465,20.004161834716797,0.0046064723283052444,0.030834658071398735,0.9911150336265564,['x'],['y'],['z'],2020-03-25 18:39:21.240040
29.701797485351562,32.360816955566406,896.29443359375,359.7752192748277,1.853827319523235,140.3410306876542,-20.72913932800293,-16.45529556274414,20.120365142822266,0.004848918411880732,0.03180582821369171,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:21.318113
29.778057098388672,32.27070999145508,896.295166015625,359.77628298340943,1.8554426592619433,140.3614392928942,-20.802440643310547,-16.762622833251953,20.001014709472656,0.003636688692495227,0.03204862028360367,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:21.392713
29.701797485351562,30.93914222717285,896.293701171875,359.7846730303713,1.851476667231693,140.36518223655938,-20.869543075561523,-16.596715927124023,19.67552375793457,0.0041215806268155575,0.032291412353515625,0.9891654849052429,['x'],['y'],['z'],2020-03-25 18:39:21.471074
29.720863342285156,32.74126434326172,896.29736328125,359.78063059891934,1.8476944499787984,140.37664329398666,-20.856937408447266,-16.694185256958008,19.48931312561035,0.00315179699100554,0.030834658071398735,0.9911150336265564,['x'],['y'],['z'],2020-03-25 18:39:21.545330
29.720863342285156,32.74126434326172,896.300048828125,359.78174962936527,1.8468848591187403,140.3640347647788,-20.922061920166016,-16.895246505737305,20.046175003051758,0.0041215806268155575,0.031563032418489456,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:21.621945
29.75899314880371,31.40635871887207,896.301025390625,359.7784006355368,1.8434025298590917,140.3685290292527,-20.976444244384766,-17.34620475769043,20.172082901000977,0.00315179699100554,0.03277700021862984,0.9923335909843445,['x'],['y'],['z'],2020-03-25 18:39:21.700230
29.778057098388672,30.09815216064453,896.299560546875,359.7770153210947,1.8418008504987238,140.3279850263395,-21.208608627319336,-16.94308090209961,20.193031311035156,0.0033942428417503834,0.0313202403485775,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:21.775149
29.701797485351562,32.51766586303711,896.30029296875,359.77946016863183,1.843019612378748,140.34398132937565,-21.209524154663086,-16.975170135498047,20.01216697692871,0.00315179699100554,0.033019788563251495,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:21.853209
29.75899314880371,32.41421127319336,896.2978515625,359.7728262006581,1.8440560935852972,140.36837876509094,-21.495439529418945,-17.043527603149414,19.991107940673828,0.003879134776070714,0.032291412353515625,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:21.927475
29.778057098388672,34.2430305480957,896.300048828125,359.77067167618134,1.8413391723995132,140.39005778551657,-21.287410736083984,-17.021608352661133,20.315519332885742,0.0033942428417503834,0.03253420814871788,0.9862411618232727,['x'],['y'],['z'],2020-03-25 18:39:22.005744
29.701797485351562,30.718883514404297,896.303466796875,359.7730334542107,1.839180832621789,140.39404661599187,-21.246910095214844,-17.024852752685547,20.64360809326172,0.0046064723283052444,0.03204862028360367,0.9891654849052429,['x'],['y'],['z'],2020-03-25 18:39:22.080158
29.720863342285156,32.38751220703125,896.303466796875,359.7680257516103,1.8380220483404142,140.40345861666813,-21.122272491455078,-16.91852569580078,19.755582809448242,0.003879134776070714,0.03423375263810158,0.991358757019043,['x'],['y'],['z'],2020-03-25 18:39:22.158203
29.720863342285156,35.090694427490234,896.305908203125,359.76741076778075,1.8439632457012674,140.3931040498864,-21.123001098632812,-17.06842041015625,19.818218231201172,0.0029093509074300528,0.032291412353515625,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:22.233071
29.66366958618164,32.44091033935547,896.31640625,359.7676323754028,1.8425269849848607,140.3977212577653,-21.150157928466797,-16.636714935302734,19.803747177124023,0.004364026710391045,0.031563032418489456,0.9881907105445862,['x'],['y'],['z'],2020-03-25 18:39:22.307753
29.75899314880371,32.18060302734375,896.309814453125,359.7674351003297,1.8448737952949947,140.3965601256064,-21.097332000732422,-17.132692337036133,19.678958892822266,0.002424459205940366,0.032291412353515625,0.9898965954780579,['x'],['y'],['z'],2020-03-25 18:39:22.386072
29.701797485351562,32.62445831298828,896.30859375,359.7692268777285,1.848249402848862,140.35892578327966,-20.781055450439453,-17.0501766204834,19.522798538208008,0.0053338101133704185,0.03277700021862984,0.988434374332428,['x'],['y'],['z'],2020-03-25 18:39:22.460855
29.720863342285156,32.46760559082031,896.306640625,359.76674477097583,1.8591303210835155,140.3104041194159,-20.774614334106445,-16.27192497253418,19.84933853149414,0.0041215806268155575,0.0313202403485775,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:22.539220
29.720863342285156,32.133880615234375,896.3017578125,359.7622665147578,1.856271460029042,140.34746472585238,-20.79368782043457,-16.590152740478516,19.89985466003418,0.0033942428417503834,0.031563032418489456,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:22.613839
29.720863342285156,32.133880615234375,896.298828125,359.7650010717055,1.851476667231693,140.34932253730662,-20.803916931152344,-16.83495330810547,19.85470199584961,0.0046064723283052444,0.03180582821369171,0.9908714294433594,['x'],['y'],['z'],2020-03-25 18:39:22.690124
29.778057098388672,33.552215576171875,896.306640625,359.7647056660239,1.8491129948920455,140.30622404364382,-20.645687103271484,-17.031293869018555,19.917272567749023,0.00315179699100554,0.03253420814871788,0.9908714294433594,['x'],['y'],['z'],2020-03-25 18:39:22.765094
29.720863342285156,31.846878051757812,896.300048828125,359.7675972639616,1.848116000716635,140.25695105897137,-20.55010414123535,-16.831497192382812,19.315549850463867,0.003879134776070714,0.0313202403485775,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:22.843464
29.73992919921875,32.85139083862305,896.29931640625,359.7707809592081,1.847377273069216,140.22159799982737,-20.915176391601562,-16.84912872314453,19.81368064880371,0.004364026710391045,0.0313202403485775,0.9886780977249146,['x'],['y'],['z'],2020-03-25 18:39:22.918037
29.75899314880371,32.197288513183594,896.30029296875,359.77008844205926,1.8488730844974488,140.2173769429203,-20.82246971130371,-16.7338924407959,19.710391998291016,0.0033942428417503834,0.031563032418489456,0.9908714294433594,['x'],['y'],['z'],2020-03-25 18:39:22.997940
29.73992919921875,34.54004669189453,896.2939453125,359.7739910147158,1.85069098203373,140.25488834184202,-20.899019241333008,-16.35397720336914,19.927831649780273,0.0033942428417503834,0.031563032418489456,0.988434374332428,['x'],['y'],['z'],2020-03-25 18:39:23.075357
29.720863342285156,32.18394088745117,896.2958984375,359.77656639623933,1.85088628275531,140.28647113656416,-20.7697696685791,-16.86890983581543,19.736942291259766,0.00315179699100554,0.032291412353515625,0.9881907105445862,['x'],['y'],['z'],2020-03-25 18:39:23.150022
29.835250854492188,32.37416458129883,896.296142578125,359.77417484285405,1.8532064126389987,140.25419166254667,-20.65704917907715,-16.958425521850586,20.019447326660156,0.004848918411880732,0.03180582821369171,0.9891654849052429,['x'],['y'],['z'],2020-03-25 18:39:23.225009
29.778057098388672,33.28523635864258,896.290771484375,359.77023630498263,1.8563030496539532,140.21199475385433,-20.559598922729492,-16.857873916625977,19.598108291625977,0.0033942428417503834,0.03204862028360367,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:23.299784
29.720863342285156,32.45759582519531,896.290283203125,359.769593413427,1.859030856453727,140.1952198092528,-20.97165298461914,-16.74148941040039,19.623180389404297,0.003879134776070714,0.03204862028360367,0.9901403188705444,['x'],['y'],['z'],2020-03-25 18:39:23.378174
29.720863342285156,33.268550872802734,896.290283203125,359.76892117340225,1.8541959362950042,140.22915218904942,-21.012678146362305,-16.69011688232422,19.846145629882812,0.004364026710391045,0.031077450141310692,0.9898965954780579,['x'],['y'],['z'],2020-03-25 18:39:23.452503
29.720863342285156,31.649978637695312,896.28515625,359.7718039934797,1.8554943125675414,140.26251083295574,-20.96919059753418,-16.63633155822754,19.956010818481445,0.0026669050566852093,0.03253420814871788,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:23.530703
29.73992919921875,32.61111068725586,896.282958984375,359.77196524997714,1.8552375401434313,140.2814987588484,-20.998178482055664,-16.8315486907959,20.402996063232422,0.004364026710391045,0.03180582821369171,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:23.605095
29.73992919921875,32.61111068725586,896.290771484375,359.7643804316255,1.85541491161844,140.27089830525654,-20.85411262512207,-16.990997314453125,20.5123291015625,0.0029093509074300528,0.0313202403485775,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:23.681643
29.720863342285156,33.26521301269531,896.293212890625,359.7670935908712,1.8523895647029476,140.2458724921376,-20.939178466796875,-16.940990447998047,19.886032104492188,0.0026669050566852093,0.032291412353515625,0.9908714294433594,['x'],['y'],['z'],2020-03-25 18:39:23.760209
29.66366958618164,34.23301696777344,896.293212890625,359.7669723016526,1.850988308706037,140.24088645404348,-21.0721492767334,-16.815242767333984,19.813894271850586,0.003636688692495227,0.032291412353515625,0.991358757019043,['x'],['y'],['z'],2020-03-25 18:39:23.834755
29.778057098388672,34.27306365966797,896.296630859375,359.7668998909752,1.849239139948279,140.2716086449302,-21.17829704284668,-16.962890625,19.698806762695312,0.003636688692495227,0.03204862028360367,0.9898965954780579,['x'],['y'],['z'],2020-03-25 18:39:23.909110
29.816186904907227,32.28739547729492,896.300537109375,359.7665482963155,1.8466265925907492,140.2516781529321,-20.916215896606445,-17.122421264648438,19.87786865234375,0.0046064723283052444,0.03180582821369171,0.9896529316902161,['x'],['y'],['z'],2020-03-25 18:39:23.987297
29.6827335357666,32.20396423339844,896.2978515625,359.7683322563493,1.8479326528261026,140.2243710566304,-21.065872192382812,-16.823230743408203,20.661218643188477,0.0041215806268155575,0.031563032418489456,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:24.061792
29.778057098388672,32.7379264831543,896.301025390625,359.76762597210046,1.8493601623626352,140.23949309545281,-21.152755737304688,-16.677453994750977,20.909154891967773,0.004848918411880732,0.03253420814871788,0.990384042263031,['x'],['y'],['z'],2020-03-25 18:39:24.140049
29.778057098388672,32.330780029296875,896.291748046875,359.7683673677905,1.8487716988769565,140.2723599657389,-21.006351470947266,-16.867509841918945,20.756345748901367,0.003636688692495227,0.03253420814871788,0.9891654849052429,['x'],['y'],['z'],2020-03-25 18:39:24.215007
29.75899314880371,32.6778564453125,896.282958984375,359.7674837654275,1.8456351479440396,140.27316592806096,-20.857934951782227,-16.763132095336914,20.39920425415039,0.0046064723283052444,0.030349070206284523,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:24.293360
29.778057098388672,33.31193542480469,896.281982421875,359.7659885409687,1.836209486889422,140.27371234319457,-20.73003578186035,-16.64396095275879,20.575775146484375,0.00315179699100554,0.033019788563251495,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:24.368038
29.75899314880371,32.2740478515625,896.27783203125,359.769659794328,1.834265444296907,140.27647173961927,-20.677064895629883,-16.569515228271484,20.85496711730957,0.0046064723283052444,0.032291412353515625,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:24.447607
29.720863342285156,32.407535552978516,896.281982421875,359.7660321367855,1.8406363032452364,140.2739582300047,-20.605928421020508,-16.75303077697754,19.841554641723633,0.003636688692495227,0.031077450141310692,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:24.522142
29.73992919921875,33.24518966674805,896.279052734375,359.76454035410165,1.8370732923760171,140.23385135919838,-20.608104705810547,-16.955612182617188,20.52768898010254,0.003636688692495227,0.03180582821369171,0.9894092082977295,['x'],['y'],['z'],2020-03-25 18:39:24.596481
29.701797485351562,31.249507904052734,896.281494140625,359.7666310589983,1.8425777845168125,140.21702177308347,-20.894826889038086,-16.500957489013672,20.34561538696289,0.003636688692495227,0.03204862028360367,0.9906277060508728,['x'],['y'],['z'],2020-03-25 18:39:24.674617
29.701797485351562,31.249507904052734,896.27099609375,359.7652772141192,1.8446351655608675,140.22915218904942,-20.80007553100586,-16.93803596496582,20.214338302612305,0.005091364029794931,0.031563032418489456,0.9908714294433594,['x'],['y'],['z'],2020-03-25 18:39:24.751302
29.816186904907227,31.933645248413086,896.272216796875,359.7679612383392,1.8405908397985735,140.20131233799245,-20.836904525756836,-16.960725784301758,20.70464324951172,0.0014546754537150264,0.031563032418489456,0.9889218211174011,['x'],['y'],['z'],2020-03-25 18:39:24.825480
29.835250854492188,31.312915802001953,896.264892578125,359.7747476716098,1.838371241761731,140.18721482754552,-20.989709854125977,-16.81495475769043,20.817047119140625,0.0041215806268155575,0.031077450141310692,0.9901403188705444,['x'],['y'],['z'],2020-03-25 18:39:24.903731
