temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
29.66366958618164,29.204166412353516,30.73223304748535,897.064453125,359.85939233836393,1.7744768497886716,141.15428765174929,-7.408534049987793,-5.7347731590271,8.070338249206543,0.0029093509074300528,0.03059186413884163,0.988434374332428,['x'],['y'],['z'],2020-03-26 01:50:39.237316
29.701797485351562,29.206249237060547,30.879072189331055,897.06591796875,359.8540977678184,1.7687676654161872,141.1667049356604,-15.426922798156738,-11.689085960388184,16.373878479003906,0.0021820133551955223,0.030106279999017715,0.9894092082977295,['x'],['y'],['z'],2020-03-26 01:50:39.294844
29.625539779663086,29.204166412353516,30.15822410583496,897.064453125,359.85067855110753,1.7655265272116045,141.22484350587553,-18.889862060546875,-14.223442077636719,19.617952346801758,0.0026669050566852093,0.028892317786812782,0.988434374332428,['x'],['y'],['z'],2020-03-26 01:50:39.349188
29.625539779663086,29.208332061767578,30.15822410583496,897.063232421875,359.8506311133093,1.758475957719153,141.29048162379934,-20.3900146484375,-15.219830513000488,20.755285263061523,0.001939567388035357,0.02986348792910576,0.9898965954780579,['x'],['y'],['z'],2020-03-26 01:50:39.416170
29.6827335357666,29.214584350585938,30.258342742919922,897.0732421875,359.8495283045626,1.7502627619639186,141.3663650254782,-21.005958557128906,-15.675832748413086,21.243135452270508,0.003636688692495227,0.02913510985672474,0.9881907105445862,['x'],['y'],['z'],2020-03-26 01:50:39.484037
29.625539779663086,29.208332061767578,30.265016555786133,897.0771484375,359.84295443424946,1.75202196256202,141.43222170945546,-21.167818069458008,-15.888577461242676,22.249420166015625,0.001939567388035357,0.03059186413884163,0.9872159361839294,['x'],['y'],['z'],2020-03-26 01:50:39.551934
29.606475830078125,29.204166412353516,30.164897918701172,897.081298828125,359.84282732869787,1.7496136805493558,141.4935977893372,-21.375703811645508,-15.682366371154785,22.45659065246582,0.0026669050566852093,0.02986348792910576,0.9889218211174011,['x'],['y'],['z'],2020-03-26 01:50:39.609294
29.644603729248047,29.210416793823242,31.266193389892578,897.08154296875,359.83942705508974,1.7482606627634585,141.58088760692996,-21.34975814819336,-15.873124122619629,22.19280242919922,0.0033942428417503834,0.03059186413884163,0.9889218211174011,['x'],['y'],['z'],2020-03-26 01:50:39.665177
29.644603729248047,29.210416793823242,31.266193389892578,897.08740234375,359.8348328323982,1.748774741220208,141.61956013801057,-21.35369110107422,-16.216167449951172,22.180469512939453,0.0014546754537150264,0.031077450141310692,0.9886780977249146,['x'],['y'],['z'],2020-03-26 01:50:39.721575
29.701797485351562,29.202083587646484,30.26167869567871,897.0869140625,359.83142962394317,1.7504446157505702,141.61266164694885,-21.408798217773438,-16.48300552368164,22.251346588134766,0.0041215806268155575,0.030106279999017715,0.9889218211174011,['x'],['y'],['z'],2020-03-26 01:50:39.794398
29.73992919921875,29.206249237060547,30.782291412353516,897.09130859375,359.82962377261947,1.7466248324572404,141.6026485896256,-21.477306365966797,-16.270994186401367,21.6144962310791,0.0021820133551955223,0.02986348792910576,0.9901403188705444,['x'],['y'],['z'],2020-03-26 01:50:39.869635
29.701797485351562,29.204166412353516,29.837846755981445,897.091552734375,359.8297992764646,1.7495752607352746,141.61092677889965,-21.497766494750977,-16.397071838378906,21.791393280029297,0.003636688692495227,0.029620693996548653,0.9896529316902161,['x'],['y'],['z'],2020-03-26 01:50:39.944780
29.644603729248047,29.206249237060547,29.0135440826416,897.093017578125,359.82170914417634,1.7431924489558976,141.62947757268543,-21.353666305541992,-16.005834579467773,21.638824462890625,0.00315179699100554,0.030834658071398735,0.9891654849052429,['x'],['y'],['z'],2020-03-26 01:50:40.023818
29.644603729248047,29.206249237060547,29.847858428955078,897.0947265625,359.8192135104475,1.7400378620547037,141.66942051895165,-21.495113372802734,-16.189149856567383,21.795427322387695,0.0016971214208751917,0.02986348792910576,0.9891654849052429,['x'],['y'],['z'],2020-03-26 01:50:40.099011
29.568344116210938,29.210416793823242,29.263837814331055,897.09619140625,359.82117574909086,1.738761257010146,141.60935583539057,-21.27886962890625,-16.988271713256836,21.63421630859375,0.0026669050566852093,0.030106279999017715,0.987459659576416,['x'],['y'],['z'],2020-03-26 01:50:40.174198
29.568344116210938,29.204166412353516,29.263837814331055,897.09521484375,359.8179605309206,1.740139354396902,141.51738050802717,-21.05479621887207,-16.633949279785156,21.899385452270508,0.001939567388035357,0.031077450141310692,0.9889218211174011,['x'],['y'],['z'],2020-03-26 01:50:40.251837
29.606475830078125,29.212499618530273,30.22830581665039,897.09326171875,359.8211462405392,1.740967514833766,141.4592692585687,-21.2365779876709,-16.626842498779297,21.742347717285156,0.0029093509074300528,0.030349070206284523,0.9901403188705444,['x'],['y'],['z'],2020-03-26 01:50:40.338358
29.625539779663086,29.206249237060547,29.927953720092773,897.09375,359.8187096105734,1.7419443386067834,141.43080103010809,-21.48880386352539,-16.464311599731445,21.704286575317383,0.00315179699100554,0.030834658071398735,0.9896529316902161,['x'],['y'],['z'],2020-03-26 01:50:40.419276
29.720863342285156,29.200000762939453,28.479581832885742,897.093017578125,359.8159158897801,1.7442108941941699,141.45290352226226,-21.44656753540039,-16.44742774963379,21.691431045532227,0.0021820133551955223,0.030349070206284523,0.990384042263031,['x'],['y'],['z'],2020-03-26 01:50:40.497772
29.66366958618164,29.200000762939453,29.941303253173828,897.095703125,359.8262801682371,1.747644238190865,141.4509364277813,-21.135332107543945,-16.466825485229492,21.75791358947754,0.00315179699100554,0.02986348792910576,0.9886780977249146,['x'],['y'],['z'],2020-03-26 01:50:40.572825
29.606475830078125,29.210416793823242,30.942480087280273,897.097900390625,359.82520606762927,1.7507538952539248,141.4068817076347,-21.05120849609375,-16.419479370117188,21.533493041992188,0.00315179699100554,0.03059186413884163,0.988434374332428,['x'],['y'],['z'],2020-03-26 01:50:40.647938
29.644603729248047,29.208332061767578,31.566547393798828,897.091796875,359.82605637282006,1.7499511345830367,141.39286615945784,-21.224695205688477,-16.457616806030273,21.948074340820312,0.001939567388035357,0.03059186413884163,0.990384042263031,['x'],['y'],['z'],2020-03-26 01:50:40.726827
29.644603729248047,29.200000762939453,29.88456916809082,897.08935546875,359.82793335416073,1.748216479977265,141.36782668596058,-21.261693954467773,-16.405019760131836,22.13069725036621,0.0021820133551955223,0.030834658071398735,0.9891654849052429,['x'],['y'],['z'],2020-03-26 01:50:40.802094
29.73992919921875,29.202083587646484,29.370630264282227,897.091064453125,359.8325188256724,1.7462962363251395,141.37105053524883,-21.452917098999023,-16.45294761657715,21.99862289428711,0.002424459205940366,0.0313202403485775,0.9898965954780579,['x'],['y'],['z'],2020-03-26 01:50:40.877222
29.568344116210938,29.208332061767578,30.63211441040039,897.092529296875,359.832670583938,1.7420097590124275,141.37367332789012,-21.722885131835938,-16.835744857788086,21.71385383605957,0.001939567388035357,0.030349070206284523,0.990384042263031,['x'],['y'],['z'],2020-03-26 01:50:40.952363
29.720863342285156,29.202083587646484,28.6397705078125,897.09228515625,359.83165640756795,1.7418208615931945,141.36323679883833,-21.98532485961914,-16.91160774230957,21.551532745361328,0.0014546754537150264,0.02986348792910576,0.9872159361839294,['x'],['y'],['z'],2020-03-26 01:50:41.031192
29.73992919921875,29.202083587646484,31.566547393798828,897.09130859375,359.8309793650665,1.7359708045690785,141.35519083599604,-21.73703384399414,-17.095754623413086,21.827592849731445,0.003636688692495227,0.030834658071398735,0.9891654849052429,['x'],['y'],['z'],2020-03-26 01:50:41.106296
29.644603729248047,29.210416793823242,30.772279739379883,897.09130859375,359.83054035198955,1.7344673091780294,141.31024819125736,-21.400001525878906,-17.248220443725586,21.853193283081055,0.0021820133551955223,0.030834658071398735,0.9881907105445862,['x'],['y'],['z'],2020-03-26 01:50:41.183336
29.530216217041016,29.206249237060547,31.67333984375,897.092041015625,359.8308395596319,1.7332429977693047,141.21219399553266,-21.35268783569336,-17.18576431274414,21.71527862548828,0.002424459205940366,0.030834658071398735,0.9894092082977295,['x'],['y'],['z'],2020-03-26 01:50:41.258451
29.6827335357666,29.204166412353516,30.184921264648438,897.091796875,359.830718377135,1.7361921453868692,141.14598214171855,-21.394319534301758,-16.917034149169922,21.202268600463867,0.0033942428417503834,0.030834658071398735,0.9867285490036011,['x'],['y'],['z'],2020-03-26 01:50:41.334155
29.606475830078125,29.195833206176758,29.971336364746094,897.09765625,359.8249391566431,1.7406283532527924,141.12086070595126,-21.36504364013672,-16.70195770263672,21.309528350830078,0.002424459205940366,0.030349070206284523,0.9886780977249146,['x'],['y'],['z'],2020-03-26 01:50:41.412505
29.606475830078125,29.204166412353516,29.971336364746094,897.093994140625,359.8278421071023,1.7422193604425824,141.08058991060486,-21.44268226623535,-17.16756248474121,21.504562377929688,0.0041215806268155575,0.030349070206284523,0.9901403188705444,['x'],['y'],['z'],2020-03-26 01:50:41.486695
29.644603729248047,29.204166412353516,32.17726516723633,897.096435546875,359.83181126076306,1.7469401950978247,141.0450046250291,-21.444028854370117,-16.69774055480957,21.352169036865234,0.0021820133551955223,0.031077450141310692,0.9879470467567444,['x'],['y'],['z'],2020-03-26 01:50:41.564854
29.644603729248047,29.202083587646484,30.041419982910156,897.09814453125,359.8321460467541,1.750120928816935,141.04770937994041,-21.188913345336914,-16.739713668823242,21.190675735473633,0.0033942428417503834,0.03059186413884163,0.9879470467567444,['x'],['y'],['z'],2020-03-26 01:50:41.640035
29.6827335357666,29.191665649414062,30.885746002197266,897.10009765625,359.83058149320715,1.7568706498207887,141.02226009509295,-21.280933380126953,-16.458881378173828,21.830707550048828,0.002424459205940366,0.029377900063991547,0.9872159361839294,['x'],['y'],['z'],2020-03-26 01:50:41.715163
29.606475830078125,29.200000762939453,31.322927474975586,897.101806640625,359.8322366534823,1.7591421146066408,141.05706673910333,-21.538734436035156,-16.413333892822266,21.6308650970459,0.002424459205940366,0.032291412353515625,0.9901403188705444,['x'],['y'],['z'],2020-03-26 01:50:41.794206
29.568344116210938,29.195833206176758,29.847858428955078,897.09619140625,359.8333177977227,1.7597305780923198,141.10894885603875,-21.504419326782227,-16.34254264831543,21.701313018798828,0.0014546754537150264,0.029620693996548653,0.9894092082977295,['x'],['y'],['z'],2020-03-26 01:50:41.869337
29.58740997314453,29.193750381469727,31.356300354003906,897.092041015625,359.8300524737116,1.7583454370729825,141.15348168942722,-21.33201026916504,-16.36564064025879,21.563703536987305,0.0033942428417503834,0.030106279999017715,0.9872159361839294,['x'],['y'],['z'],2020-03-26 01:50:41.944462
